SAQA Qual ID,QUALIFICATION TITLE,QUALIFICATION TYPE,SAQA LINK,NQF LEVEL,CREDITS,QUALITY PARTNER ,ATTACHMENTS
97388,Transportation Electrician (Automotive Electrician),Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=97388,NQF Level 4,362,NAMB,"External Assessment Specifications-Transportation electrician.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/KVc5LgqtMWc76culGwPP2Q/-ZtkY-n6Ya5VQnLcUMIF-RQkt6T8tora0OYBMUJu7udmwtZWrpKhqbjaET8RRJCbAkg8Yay9WUcY9N4OesNuYMEt8nktZMK7LWmdBHthUkaRQwbBQK0k1vnJko2SUQA0Qq9h-8tUer_IjKn76_UO1Zvuo81b71IukeChZd6o_VUPvU9K_J-ZgF7eMRsJOtt5p5C0URIebyFJOA3Z9A0B5g/O5BMnM9NJj8puABkDB68fnYBAqgHW5Hd-Kn9szdgbWY),Curriculum Document - Transportation Electrician.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/0kNLSSL0wy0-odOiidjISg/StklLbCt3WYa3QrmTNfF_o-YrOgNXJ5YAyYXGbOhCOrCU7uxbJ_B0RUQIDBMu64akOSNkcRYO5ffnfDo54mnbxr6fYdqh_tM9OYMzUp4gIBxFeX-lOBpleyWE54_3NUQbFBGAtXLtJD7QZvBFbKxN5MWz7OgfSXZoFK6vP17x88CwJ61YerycTYP4WuPoFQ9/LCo6dB3hT-KVpMMBXbZdju78i-rNR9C4YCTEQ7LZrvA)"
101372,Travel Professional,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=101372,NQF Level 5,252,CATHSSETA,"Travel Consultant(Travel Professional)-External Assessment Specifications Document.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/IfpA3azZgCowLNHjRbBXhA/1rugRDgARmfbweCBto0Kxd1GlDCm8SYJXIGBwu_IDSeVVznXyXovTU_D0LEfG1rHYNz0QQTaM17i_jDfG-32NUEmCeCNLtPBc0haFStg1ZKB0rDGhk4bzL9Yi8GTGJGrNg4EH0TwMqqqedteqbVjEb1oZbNLWSXrLs-hZWXQKSTdl086-uyGXYdpk5PeDhhoYLpvffl1afK-WQLTJLX6C0WD-ZDUl-NAx2fwz3hcLls/JzVMFNM9-69k2zJcl_YzNvS-N-fqxciDpJcb1-n_bB8),Travel Consultant(Travel Practitioner)-Curriculum Document.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/Fxq2EUxuh243PBDvW0-fWQ/Kf-v-o93pqbdpFgsP7QJ7uvrJhgdhYzh3fAe5O357lroGgi4Y6u2aRbQkbfIs57ixIqviJ_sIIKOMRD-2t7fVjEmS0U7U3GRYgpwAKy9TqEJ06kRDVX3teFz2Q18ZgLNUO9z9giE8ERfCRvvJG7XZXrES9wPF3o9SEzvlNVu0uxe5m-LvoO8vDIQaSq24d7Qw-6lkniXuxRc0RK_mABxVw/laBRx20MHjfIDkiiuzFr-f_ypsgFO2uzOi0CqKZ9sYI)"
93793,Truck Driver,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=93793,NQF Level 3 ,130,TETA,"733201_Truck Driver_assessment_specifications.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/k462B2HH1btcx1ZeSJY0uQ/7f9vjRCes-JFSJP52qhcegU36CgA4VTrTR7jO2St3Z1x83NayzTkHH0h2Sb239SspLLMInCGlYCYGukhGPUBDWS9-7qpuOWPNqbK1ZCzNmgMCqx_dGjCd83UHgNs4nW6JR_4vBW2NgAHBciVtQ4qSI9pYSf9tKHBY0AyOOl5R2exE9fef3pFZFZ0P3CUtIJc/i3N_ft8M1uUsxsTQhgoSTtNiJPw2Y7cF4r-uUn1rDxk),733201_Truck Driver_curriculum.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/3vdIRRjGOGKDQwESLmnd8A/ycUUEcsxG5dVz_32J4Gm5psMSYwy1_2xLDxetwgpmYy2sVdBlD0UjT3GWHvdAv7QojwTkRjIV0q-QjYoF-byE9uBo_r66EI3ujNEbXGaD_HQWgMuTiFasBea1kSiccbSM1H4QPR9c3wwvDHQt7eYE8v0ukKhc0kHfWHo3AaG68I/hCwuhGsoDPWOdCgN6oXp1uPOSboRkezhjPfIzjgCJ8E)"
122640,Truck Driver,Intermediate Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=122640,NQF Level 3,120,TETA,
118694,Trustee ,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=118694,NQF Level 4 ,31,"INSETA
(BATSETA)","Retirement Fund Trustee-External Assessment specifications document.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/_YbSgAXi725LucXDjwTKWA/tsfioDAAZYF3jLE0dJ-rlx8EyPTgyBJsX1rWJLpQbyA4cr4kswaj4bfS_tnZR3DrWQtmzJQ5fzUYCgI06xQ8cczFTa0-gTzIGdYnXlh08TU4eZQHu9sMN3ig0ABDTK8I886rnjmYPe5gSd1Ss7n-BfABQB7NyypveFtSMY7ePXpWVqX2n9xXLj8jH4mmXEgA5RnsXIxNbC77qFs0B62iMg/IUzPmwW_COYCd_af6ohFvitVshy9N6uoF30iHadlz9w),Retirement Fund Trustee-Curriculum Document.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/dgKgep4hMqSUJj7ZJkunSA/cKDT1OLh7yjSEKsyB9b44zkSHY5O6Dq3EkDcGDhp5yxumwKnNymx6VFz6YMEhdsVyFxHgs8SNRTizhni-cyh3IJSDG4JbnRuwMJTC2dgU4bhyX1Tc6wzLUF9y-ZoGLsEYnbgvy01tuD74mRlez2Bll5-6NFE2NfGhSRUGWLCSygii5xUDthINS1MxmoHPVZa/HHm60uO39Ex5TKuTH58-rfd3NLESRxxKyuaFKXsGWBs)"
101404,Tufting Machine Operator,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=101404,NQF Level 2,180,FP&M SETA,"Assessment Specifications Document.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/oTlW0MuPO-AjN3hFjsP4BA/sJp0KrLMvDN6fp0Udk3jjeorU92D2Es0RA2Ml-TuStb3RRbM8zIAeY2Ml7x-UC6gOPSbP2Va6Unf8lMmpeXN640np3O0TM1qnwj-D4etSD4qNM8q_hOPfhdFSRf6Kmroz1xWbvznHy31uNBfI57uQsjjTwMMocBWqaPDLVgiO6U/v0ov2-8x5E9XnBRx4ewjJj0EHAbJnZAAfUrf6sTx4CM),Curriculum Document.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/XkuGhSipSvsT3jCahjTZiA/Xy8CzrZqusiyeDVpj4Q4fJ6bncVQwJlkoEUhiPyjYaeN_dMo55mQr60ZsJKA2J_gwzAOPbXtgvKcIOS3EDP1gd1dg1z60A_RfLsByAOE_akRQBVbJUw7--HRHUWuK0Izr9dW8fD_tP2qf1EdWfqiB_YAI-bJSzFLJX2yWiHMnsQ/CrD5FZF2BS7fdGfIDGPpEbSxeKCX0ciDuOnhMdP973I)"
119303,Tuned Percussion Instrument Maker,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=119303,NQF Level 4,183,QCTO,"Assessment Specification Document.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/UaGfjZdykDrnGRqo5ztO8g/GimJssBC6W33pyyZfCglblqS7epDjGAFW1MT-f___9HkXiNmRAwq-HiEDaQBG3VssoVgOc-N5epm7zNvlqgBNVrAR8hC9ELHG25KEyEvidZeqnjlRBPqts9v6BzYzxbGBAa2pb3tXNGf93gQzuH-hc1ny9GLrcPYW4laYc8qJ_M/1yH04ASeaJ03d0CPIzl89klh2hcEGuWxzXf72nL_Kbs),Curriculum Document .pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/FxmNGEJ6nO2zrSJCYlRB6w/vcbhSS-sESesU_zpMR_yp8nb7MyrW1XENpYqshmYJYdhaZoKfB3A5V9lJQpBfwoRGPAXs8CClHBnpWAe4wKNNOJnnwsXUQ0fheArQShlkl5ok63rdfDnUlXIaA_GhkLsFwX_QOEfsS-SUIxmMYXHMVI9db5JHn3yaBDjVLjnhzo/mGe8s_5xoYpstUWp_UWpKVbzWsgBFmlkQzX31cpgZ-4)"
102003,Underground Coal Continuous Miner,Occupational Certificate,https://qspe.saqa.org.za/viewQualification.php?id=102003,NQF Level 3,110,MQA,"Curriculum - Mining Operator Underground Coal Continuous Miner.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/tTgE57sc9ZHFtdg9KDj2RA/tFU9Y0TPcXYLxfPkYZEfh4qxLK0StymlyqfqM6bk7UxD2yyqOlCA4l2tJvIFHYlatTQ259cDeUc9tF8LdVaXzMAXFVklHpfrkhdQvFEebwWOWlVi3Hqpc0rhnQe5YYWQUrzgu7qB6M67vtRUfg356aewyNWHCEJBdfbyjkH8g1ucnaxzpfg_2gk6OfK84BSSWRg0APEhn5Up_m2WKFH21cGTMBTaB3ovpF-n7CP94fc/0nPFgFV0Lr4li7j_KShRripcv7cy2I4Ip8fUGIu1MAU),EAS - Mining Operator Underground Coal Continuous Miner.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/uSsr1yqo0E-EEM938cE9qg/GlK4nfcB9641-bVjnWonwBC-WFlkyiRAivEnG3xI8UMTrkhS_fgjoaheqhtEd7glFnR0dU4kWOATc7L-PnJbED4CWOVq4cjk8qkaEXENJRjNZs92O-G4FaUrkeEkTSN9XvR91RIXlK4GV8P7MpiHMBcFhS94jGBnGkbLlLohJcIHLh832n4lj8AxQGfv45TtXTqAtmQvAnvWYwA5DEQSNw/j-dtAHtmk-5qXSPUM4cjLuWxtAIvt_h-wO8ek41gEtI)"
102005,Underground Coal Roof Bolt Operator,Occupational Certificate,https://qspe.saqa.org.za/viewQualification.php?id=102005,NQF Level 2,74,MQA,"EAS - Underground Coal Roof Colt Operator.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/UFzwTXfHDNetfN8EwjlhRg/KP6oqNFDmz0vkhGaCIH7M4EKqhvhahUKwM4QNdOJy50RaykwO6mdnzXMoxy8lwBxJucjpxbPn0jA-090zivjfRGBGFOF81MyVOD8Fy3bcWvMJgPR9PpGggxv9IASBZ-NvQugj8IJcD_3oqCKpFNCezVj-jf5gFd4vzBG9M-Nh3d-5BXBdD6_SQPFZ2BQvUDa/atN6XVyBkVjYXJvt6UeCFm18qYEBkHl_ikJ9G3RKMLQ),Curriculum - Underground Coal Roof Bolt Operator.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/ALDTWDzcFS7kbqcFh5E8Rw/Kmhr0hoDc8iwvzrseQDc8GRwgFj9rFcmgAeoUKNWBU3fOjf2v36UED7QkREWs1lPbDBbTgs-lyy8PK4LoRCP2G_NODmVE_tL1ImHKC73sQbJ98_vPHv4IkXVtPvoHujuCNcUpfwA2VsoynK2kUflh5Mf7DinE7snpTgQOqEO38OWUnBu945TOe_KOgh6lFS9storbDzWgMWBLtBCgpBNLg/F5T3y5SGXQfIxMm1HwlXcndVx1_6gzn6g4IM8rOFX8I)"
103269,Unitary Air Conditioning Installer,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=103269,NQF Level 2,179,MERSETA ,"External Assessment Specifications.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/NbhwSGyHiJy87kPefaMMKw/nLnrFUAsEsSSrHoh4OuN1EJ5MXzyiHmPc0-BveAUaduA9WY549iXBXNDGpeWt3TSiucW4nx5GGSeCEYfM9JZtaS2oxZRc-Ihcq8bEsnRxEW0osm3R1CyaiA1pvYGYL-LxDCGsJp-14aifgLqP3ntYgr-mQmuSMfMcNP7ZOcgX0s/0d07Y-rjU6s9nZCWFj5rvKgT9xZTk1vv7ns058QNku8),Curriculum Document.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/CdIAovIZdcUOTDhgyvDopA/cBhZ6gDUDFlmbchyYdjwOiwXNSYqiMbuIzB_3gtorOXOuR-wKm6yZOEM0lePiWt_XKfyXlcLncIIqEPl_iKkRk6d8X6wWzo9zr4MAJQimGLk0F2umOcaXOCrVQ6FP7sjNnGJISbfWI6uL_f-bvs6PoXlMRHazYaitokRf26gN_8/a96FO7KIIYvyA2B-_vTX2sTy8dbreK2XjRfhNf88Eys)"
103187,Upholstery Cover Fitter,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=103187,NQF Level 2,52,FP&M SETA,"Assessment Specification.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/P9J6fHGf-R9sDoaW_2RDkA/qTvlDQO6AZ8zfpJ9p2aCIFZZP9ni-p3ey2B_DJSSUOpsuJla0keulOMw_yhyerCYRLETu0v4watofHJCvXqbuo80sr8PiM1rkIt1V97QnDGwq3wW1hycU5inep7dFnnKNz3pNFHf0trjeXK5PUIpG_ujRMaVyHwX8vgHbv0-qa8/RLYae6nFke42B7LhrX9-Iz5SLTs4pSt8If00kX1yri4),Curriculum Document.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/XPfEKTZh6SkGhxydoQUACg/z2rHPIxjZ0VgKPsfI6D-ASwr5-CcYLr9eEVJb30nlQxcj2399VO39YX3FP5wA3rdPsQlAYyZnzi-UimgCBomRm6_DN8ZwzvZLr_aF6-8d1ypqvy1LPFDpEy7zt9m3k7mfDGRl_SDmJNREZSm9QDD3GqT5tJoxc_CYMyH2jQcN58/TRn3JE_V-DoNETKPPtKIRtiin3jZHvBW1sYLiKIp94g)"
103185,Upholstery Cover Fitter and Template Maker,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=103185,NQF Level 3 ,72,FP&M SETA,"Assessment Specification.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/GexC2yPiZuLozNKypQJcPw/eSRo-PBRXfKQ9WpfVcgpcA3RHrDhkipnVUX2fpX8Nqqw6nnCwWoOYRD1Lu40IXAt_vzz1cZKDtCmnw2DedQw-e7FnGJBtdj_vrdDtjHvt6Zuy4-d1zgPI7NuEe0QIQgN6ifaiOIPv3JGJbB80pxBd37JBFWrI5nM9nfJDRYLj7g/seCNB3l95oT7Sj0aqKOHehbqyRLGx5IQLUMWLskLgp0),Curriculum Document.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/tmJbwODsyCxRCb2ezegELw/DURgEffJugRepMGAZEfWcp4M8whRe_Y8iS0WJkyYiiJek9VOSzFlhL2jlw-r9bWixDlL8PxDlcm69WcVSD-KtgE9jGtOVnxViekccIIjcUTo1DxIxkoqIIShvbCc5NXfhDJ14BXlPQePbdBedjg_aRSGv930YymIahIwSsfqSRc/Jkv9UVg3t7z2k8C55fUnpQZWUXuXXNFFumIslCFEk7A)"
103200,Upholstery Frame Preparer,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=103200,NQF Level 2,56,FP&M SETA,"Assessment Specification.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/WVGv3VRAHwPy9kiNCp1iKA/nnVln5x2wBsj5X_qmmqB0I4TgSctMvkpPQS0TnP83yGEEg0fDMYsS81kl2YtJBiyADC-pFKUmvDISOfK_eIsubi4OjMlgfiptEwMOR-mFH870Lfse_fl3qNerurk6LjFrWMJ8KPq0IjDZVjEJu9k324Svvssw_GFfjjKj2GkHQM/cCl9TwtP0N8Qy_v4Pzh5_vFpmk_gS_upLncZ8iXqHqU),Curriculum Document.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/mB4wrjZ0KSnGk1aKMANyOA/hAk9BqEDVYaz-AISSUb141K05TeUiBWMifgukszbfs5oU2RcH4MMRyYqhnAqbLZr5Yyjdp5-KQFCm3NR_SJS2OyxNhITa_buZe7RZMcLu24dv99dzkSAJWo85unAo5I8UVAVi6Fc3s9ApfUZnBMgM7x69QEDxSArsh_0xluzJus/igvNiuStBuyG51dev78Y-rscEx_yMrNZM7BKG7qdDQc)"
99700,Valuer (Municipal Property Assessor),Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=99700,NQF Level 5,120,LGSETA,"Assessment Specifications Document.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/ZSK2U57fiorEdIA0JUkhCQ/uMiFenuvepFwGrUi0dCLsgq48QEmFSfgvWJY9FTmIT1BbEIaOHqyPJFGy5PBb-xlxu_5IsEnw-v-iAFcD5uYSDaZ7Qw0myxiVwYfbXyMh7Q84RrbCIiz_RCK1j4ZiT9I0YyKZlUjvfL_it7RLe5VsCNJKlxQBEKvPV8g9VfFwdg/8G6jXNcsPeSdQwT2mUi9FznIBhyrr0o2aOJFH3frkew),Curriculum Document.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/jJbDmboL9CK_a4fRBd6Jlg/tR6Pjk3OpwHcAn_oS-39YTzFTquF9J5ANiKprcFgOd5gvp2Pz4J8VNo_frWtMkzUvMgFryUDnETlTy3IQ6A3z95gi3BLJeML6Ag3gjF7uV7xtm8ZpYX7WgVKdw9vir7LOY54PZwOv6e8OhSwUNVhlwpP6CUNXV_4MpWK8xP_FTI/6rBlnDw54EcIJTHfKMoBOTHSCViBrTWvG3F2XRShDnY),Learnership-OC-Valuer (Municipal Property Asssesor) NQF Level 5.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/w9VUhBCmj7T3bJNHEg2spQ/jWU4bFRZxkCxJsMj2Rd4PxVtk3ewg54_dzoZ7rfFBQbHfhL5HbWHOTyFT0wwvV5WxIQeT2DgsZOqHTpp8S1SyIOub4NEYs2ZjOegw5risiMbp8t9Ux8T3DECeuo79zXbMmxmfmejzFm-D8oaQ5dTb5p-tvxnI8MB6LF0uT83gd-xAYxOO7FSNPgFztmeEDpWbnqPfHK4GbNUafe1JPkGMw/rCWptgoZdz9Cx_1mFrBWYGi1tBjLzJNky0vjGZ_GgLo)"
122488,Vehicle Body Builder (Metal),Intermediate Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=122488,NQF Level 3,566,MERSETA,"Curriculum - Vehicle Body Builder (Metal).pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/_Q-mMYnC_LR9b_d_A5Pcjg/JnIQOMZXd5dgx2vOwrIpfvf70Mnom2ZDlZSGR-Iybw8u_Y1YnY8x1PNTkvMfHV5uaNJiGTCmkMkdOoq8ywOXQ-BlrFppfLbzZE52QPk7gTfILJa0kxmAvsRsPaPBf6NjqHIOv0-LnKAnld85pCabG8lC3SRl7-crXqt_fElWgnkMx32fJw6lq6dFvMqMlZtS/1O3RQJJK9xdH1uPMnCnaXuySS21D-IGLXA46yDKWVaA),EAS - Vehicle Body Builder (Metal).pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/RyvLvgVwNFVUsQBaz3lUdQ/H_PGXslqPWvHbMVDzIvYu-M2yLqBL9CnTwxorK6XxuT2ft2XNQf4_TkDn76FaiGEvjPxcfCczX9zONG9c0tnfCPivSgpNylGsU9juGiD0NbKpnsF3RnmoacTvf1pzlaqCMkTtSyRvEnyMF_8PCVj41mb39cxOHFoAquNgSQKoKD88rSvm-Xi1k9K14mtOtoR/UdVsL_t9I_mQ5rjUtiUuHFWFoXP2sFdXho7gmN8YBYI)"
99507,Vehicle Damage Quantifier,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=99507,NQF Level 4,504,MERSETA ,"External Assessment Specifications.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/tHmOqn7tgEPznylRtMUZCQ/etu3X355jXJb71vJN1hwQukeQsjfuusw67UH4hTGVD9jeIzQ3wE2ccAzbaJO0xmHq1y5VmCcVp-BRpastip8hYMTVPqaxarMIGNwVbjdgh0MWpZt2v5zIGlJblF3k0-0r2oeRNE-X1F1A0P1DgbehL2-XjU3PksN8e61HWNpHUg/2S66Ge_lQ9xHY5760z0dIEuw8mZ_G1EVdxeRYPTx3BI),Curriculum Document.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/QgaOTuYcG1CimQazsdys3Q/GjbQ9JfULHFjKgaDxKDNDIvEvJspMON8AWyo04TO6JCXln10pRBYbDgVVz1pOiB8xSdf3YuWU4UVyb2KwHtNWQYfBAFAuVDbz70W6H2-xviJHb5fXEU_qwGaFO71aKcndn8Q_RalZvkhtpaAefdIUZpsvxLMEUPq104cFIFDfzE/u130_0kxflphAsT_XRtMg9oPaD1EJmEzosCKsXpCu8A)"
94182,Vehicle Painter (Automobile and Marine Painter),Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=94182,NQF Level 4,366,NAMB,"643202001 External Assessment Specifications Occupational Certificate Vehicle Painter.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/C7dC2qgM0CrYbrOchSfr5w/f83YOSJF3eArfls1ZigFOkyWkBGg9Yu9RqlivBWom-q5S1469X5X8z6bo6X3CQsfMJhA3ticrVorT_h1GP3V7kkW8QDKvVfDF44oxQSPa2b2l_i-QGU_EDF8m2keu31jN04r5WsO7-CSNtMW5Yqv_UFQIKeGGyBdPwG7mOVz5yyb8lSoFWVM7wHZ8e4gQSawnCdmeQzoIis_bMjUc9lDFdAu5oEDND3jKAez-BV2NWY/K1Sm6tA3w7nqy9gGOhDTgY4D62KnlhSsGMgU4oAeVug),643202001 - Curriculum Document Vehicle Painter.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/SPL6g2gwkn3LiiUtEeC1Nw/CjK6yqqIdKR1zLpDfh65u9lhk-qU52HhU4EZ9L6HeG1zJMNcOxj-JQMnDOC4GRAqM486jgB8kThOmGjIsEHNdVXVI04hnxeKpAVkhDHkt398WdkEaRur8CJ5_ttSKylpuqQOaDoFdRwayKWqXthF4W-UzHeKhWswfy-1fUHbq9aiyD3EA7VGQnFqmj7pJyx-/De3kDzu7nqVdI8u4x4s9IoUD-hKwXw9iqnJXuGmDNvk),Learnership-OC-Vehicle Painter( Automobile and Marine Painter) NQF Level 4.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/WPkdubNlg81Yzus19Ld6Ug/HSaZhTsIOC9BKJUTZycD1wTy8q4PTZ0Wmyo3JQLRX03gUdzlwAe2vNvwEA5KMkUnRD3Z98_aI6hNPMZyvLLPLOkrtIgyTl-ypYe2hyO9VCJJdtFXLLWf_coqVWcnutQEFLea0Deb1AJ-VTcHFQDB4wVidPuGzlNJV4LX-exH2mBkb2FFX0CzKap16pjnZ1I2Yb75_2An1lS9S-po2h0u6w/-B5XkLcm_i4zUoli4xFdNTc870VcTxxqLCsQeJfW6eA)"
98990,Vehicle Trimmer,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=98990,NQF Level 4,560,NAMB,"External Assessment Specifications.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/3pLfuGXi-DBQOrMw6ZP2Yw/RcFRP2hmkOkr_kDYHJsJc_ZoS0lYb5wy4pght2MDydHCAoiKgLCcj36djSFZLqDeo_5hMgMi0AGXdFvgr4pRSa4WQKAYVZvlb-Gm4RHgezpgF4u2a2FsBLkieH9a6qdRY2xYM7I1LrCL0PUoER1E0jhdGXsubOVLMSLin5cEE-w/jB7qcMjpe-300Yf91ehJXGgnSJtOPYyWyoac-R1dmw8),Curriculum.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/g-DtT7q0PbAFfE1-3DCbRw/LEkEm2wH1Q-3-NHvzXah-WkHj97IZzV_GokEcxA5Kg3-Qt53xAv61guodK6v9qMryqCMm3uHcN8VeB-Qeq1ke5_wVLvtqbfRh6VTGZlNGPSMn0sgeLSSGIPUzSWSBrQW7Tn5CUDicL1uld37uLIbkg/sTRXOtCBYODET_RAqk0-QXDGjOmx0zPT-E-RwCmt2GY)"
103273,Vessel Traffic Services Operator,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=103273,NQF Level 5,168,TETA,"Assessment Specification Document.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/dDolgr-ZKpVX6NaBhYbvKA/o5fnf70XmlQeQaJ80jzdXIejUeustGMv0AvNGMM7LsaqU-Qc0-NpKByLuinmPwSRoV-kQCslwIOVwnIw3C7nctQ0vAV0obT8E_mUD3fS4x8t4qD4-7r4Urc0sD4WEEs9giNiHkE_ruuj6_euVGbm32217tB8_tfZ8CO-ERmESxw/Jyq5cxhaqEuOc4pJZuSX-cxwW7GLNcvWkVatWHeoY6w),Curriculum Document.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/VWEBcOFCWqmqNTfSfeT57g/_BMTvcLnH6EGwgAw0h_2SLbUDVL-mNiwO_EOG6EcXfn5EYRSSK8VKjIYIKt3VmILW8lcQFYFeIIKXQhjl5WJOYCnxLmiLyN3mhIcAhPe3aYTs3vvJ6lLczfqYi5DJxnFugnIzGtDwt32Z_PjGkSSpaI3yFkXCSk3NIouLessEWo/GoYhy6Q7Uzq4NxU-hMcECAWn7tSnyR8T8pDKhrMx9Ao)"
117236,Vinyl Floor Finisher,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=117236,NQF Level 3 ,165,CONSTRUCTION SETA,"External Assessment Specifications Document.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/uDvYpPdRFQVLChoqpOIiDQ/HlJtj4qAz9KWttB4WakfAKfTe23PD5mQ4gmXWc58GwCTsEzavK5Qere7SAH_hZXzfv3TM4OZAalWxSxhc4GHkEQ1N82OUyFelQeA6XLvQu07cv57BUbUPrV6C5YfNNUadhNL0l_RmBrvOnFZ3BV8aABDYt2ahMPMh6x_GZhI3rpBbxX7nqIWiKOepeH5CDKd/QWnTuJv63kurdto8XSeiHZ56RPLDfMNH2IGf-bk1Mf4),Curriculum Document.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/M5D7UTflxnCq5bb_2cmkHg/5omG4lYcjlV7S5fH_vgQzlKUnUA3ZkS6766w4oRLORiHIY1PuLlrrSssCOmZMXmkGYaorCmxGP4FxpFrKSQMcP3AYLpbl732wh9seEJskMztgB79uVcyQJWyfg6YGOVd6WvjeNYq72nY7jPoof_dWq78EGv1E6lqnbJ8Y2fK_V4/zedPOHUehVUVMVyGnpbwDW_Mb1ioYUfqfk0LYEtFNZA)"
99688,Visual Merchandiser,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=99688,NQF Level 3 ,30,W&R SETA,"Visual Merchandiser-External Assessment Specifications Document.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/j0zz1ra0GGwYMjOU9WoT6A/ytT7suGhBP5u8VeUu5Z1l1H-zK66u8oi27X8Yfu9kN8JgnmUbPhKZDaYjdA65Vf_BgmAocNmyussPj2BUJXUngg5I64NCios_lNaDOZeejSEsB6TMCeq-uIRq15cfB-pkTNeFQZI9CUma3qqYi0Q63flWlamxRJz1XkOfQYy7QxQ2sxay0L6h61ChbiNxZEMl2A8CF2COd2RlzqgnXLV5w/5BFPzaKCZtXUtuNX2wsQDV9IR4-L7xW2J7EYGB-Cf08),Visual Merchandiser-Curriculum Document.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/NSF4AciQlzBcL3r-Ecjzng/Q-pZNRgCccqGwsLCrxklpY2lrjF1T1FP75meldzrWTKZ7uyeugYNQz4KnKBWTEgazkOSbwl9sVjfI4lhlXqHghYdzgEmF9Kr4VsPAvQq4mNwy3S_UWT_I-cYb3afF-Reh-feGufcU-mx7Sgb5rFIx4-SUWye_oXB9U9ygzqr-Jf_gLS-MUoojStkl9q6gewa/y54jDvncDEfu3J6nCDlZYgZMqw06TZUtuYZ4zbuPOA0)"
