SP ID,Skills Programme Title,NQF Level,Credits,Attachments
SP-250119,Tailings/Slimes Reclamation Plant Operator,2,24,"SP Doc Tailings Slimes Reclamation Plant Operator 2 24.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/tvNnGojrO-SA0JSxY7kxoA/Zn7KB4XSdokBQKuk307iFfMy1JVTye9OSL3vHHZLw6BYNja3sN2dZThFi19RXjvOyb7m8m3uHZ0FUp4MEuSyeSxMgC-8sHGX9AB7LQarvx-Jpqz1zhm2YkB3tispmjjSrImpEXag_tZ7lmeRcj1FPxCJlISSTl5SeKy3eKOra7BvKBlPN-psF0Vs94o1Zmp1a5CSuy0HhF17HEUe1Ko2mw/Hf4ivHouUL3NXGbLJGyHmXVVYjTE_zQw9fYxyzFK_tc),SP Curr Tailings Slimes Reclamation Plant Operator 2 24.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/bc0UVYcAde37TczJyZpqDQ/YUZH11AkXiYmmiS4pZasSJTJ8zolQqYLNtHkSLvaAV6c2qtAfP0XkCfedTjMmexBfwoTQjmNDCAsMw1lZ9Q1gEdoCGUuZ3n_ecGGHOHyrNdK0lNLU0vKqDCY6RK-pvd6oMUpabIOx5pXwNp0tZzCfSITcavboLcV7QKc9pKkMnTMSL4lN2e04IV9iv5RlDKRiYKOBeK6Nu4xAJEiPXJClg/1GFsuLh99-trZeS_KveiHki2wgK5L0aqLb8eU8vLIT0)"
SP-220328,Technopreneur,4,60,"SP Doc Technopreneur 4 60.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/_YHsYkF-CfCPFpqm8ysa-w/E5jFa2uvO9XLGV8X_vRtvEUOPPZbq-CaOdlmJAQnP4LAhpuCao56K9XWo2gk1iMmdGBrceHKx9hZkTKL1rFks3s5jw5a4VXC3ZEQpkAR4yKj2c9UVH1JjBZ0GT0Gu-V8RhdLx3jaZon_3cZHi6ZaiRC6GEVYnWuPOdK9rsasEbU/kaeioRPvYQoQGSOQOeUq8iQWhjIMfDaX9lsya-8-hrI),SP Curr Technopreneur 4 60.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/dJchPB99kVb3lIeiDRplKg/WACE_2gcELw7OrMMNT9y-o_xLnvVq_Hsc5kMc9wYFIfrdj-wjm0glbJhwV4-iTafNgyMccu1r-KUqhEJ4nLLItzpnWHjpXVtAoqmgxRb6UHi7HxuFyFKDnhSyyinC9QoBOV9RefudTZ9Y1EmU0Sm6I7UijHhASDoiPETyRRIP70/ETHW7Up00nLjslVfrw2y9QD9H-lZGEeJ3VWb0VBdLLM)"
SP-250804,Termination Assistant,4,23,"SP Doc Termination Assistant 4 23.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/yhEBD4d767EZR4okdBIMDg/6QT-yEeKU9zHNJB0QyNCl80LOSpimmjfFK4ZJEWhtzlXOpcYjamBhmc7reRw-aBwmN2GoEwfDrDCcIuuQXYpbUlwkT94BhWNJ3446_49po9tXwOBVfJjcPv44eXbAJi3UiJErZAZA5HvM9gvng-5ugfI41S26NaHR3MktbncswAXV4gHNdL7f9QEBzx7BQkc/EtlITRkdXAY3C4JhqdXnR2XSE-uie5A9ICoc1mTwV5I),SP Curr Termination Assistant  4 23.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/41p-TEddi8e7M0DvDLZkug/C7HC0OCGdReErCXmq3FiHnbGs_RRxiYhG1_Wgpg3QEEVNcMo5MK6gw2avt3HgYZq0eKNf-uBDRTA9y-3V87Kj7iyPWJv7gD46i8q6U5sSvK8Tqk0CqORYhAsh_33-CWcsSxJoUxbTrUhmaX1okVVK_cSheOoUSK4FTJnC6KIiia5SS96f-czh9JO7o0_z5RU/0RZUXk1P92rjwAO_C2BYYZ-obz2ZI4fyAHKZbvxcDUc)"
SP-221111,Timber Processor Machine Operator,3,25,"SP Doc Timber Processor Machine Operator 3 25.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/EjCnI7AhxYdSoqBMw9Y-3Q/Nbf2Km7Z7LSn21yOfMGqWxWrEEaC6OzWVAlK2vbaH7uNLyhFloWr84sXh57l0LT9xeJJD0YSn6T3zWTkcFBzmRXS6PMJMl0OyBrMN9sOvCBG-nhDACjMaP2rhlyexmJvBftUltTYupuQ1twGcwVncIHGSxUuQyW-7AqwtI64TYAurTzvdz0ZQlRL25LqCDgpXuUD6rcDjFGKjlaqQbT98w/5Vyk3SCCM84Tf_tGoCBKlSy-ae6KjOzJdTIzHR1IUtE),SP Curr Timber Processor Machine Operator 3 25.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/9UY3iba92hMfVHdL7mdHuA/EUSOz1SkuAE4Y2tX8zkwO0N4eGZbkw6Y4ZJwAgWdnZnA-7-YXw9-OEVibqmAq13n-MjHA433YQJm5Em0blpKpgdSALTyiYsTH4fSGQVUpNUsiixT2GAlZ3gu0jCdzem3hGxvI9Vviqoxoh4aa9ZW72FywoFuWpE0-SolN3d0F54x1wzTryBI8m-Nr0CVgS4Nn9ZZe6M-z03TAI-YssmL6A/qNkdXtSceRBGSxC2p9vxI3eff1uG4WYg-RXhoodL_To)"
SP-211035,Tower Crane Bottom Slewing Operator C42,3,40,"SP Doc Tower Crane Bottom Slewing C42 Operator 3 40.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/2hDxSNhXvurVibM-pWcbeQ/f-KL-kO6ncLOM86BLeyAqKgL3w-Fz0d8h85b1mSJFzr1L1TDge9RLUSi5Lkd6rbK8mxgX0oCYUO2pfUBgYjtkWW9MXgBWVEDkygA8CiJfpj_T0wk5bl-Zyga_NbZ3Ct0t39FmJDGBW9-lgYJBlGHblq56pWdWkYR3mU927h9wNpaCFqA2VxFJINv7pO0oltW/ZSAN6bSzSXT9G9O9im2ZlST8MJLaMSRSVnYnRlz7EvA),SP Curr Tower Crane Bottom Slewing C42 Operator 3 40.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/eGx4D895utVeyJenM7Vphg/7fhwDBcXY8dXAw8EGADXcWeiINLtrg7EjWYTnubNZP-GuJcyEbaOCc8vqGnTUUvFJOizmheOuuQwJjndcwiyzl5Upx1KAYkPhnDjHtE0eQruyQb5SIJDFsFeFHWCBWsM2M6cEI64PRS0KqIBBw1RseIJyfoIlcYuEWaGEn1W1LDpgzf_Sq5kz5iRnQZAvpd3/KU8i800igJ6KKDuiRmg9pB__kqdMA0_LHFb32MKQscI)"
SP-211036,Tower Crane Top Slewing Operator C41,3,40,"SP Doc Tower Crane Top Slewing C 41 Operator 3 40.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/0-5NU0xRqoNK0Ym1Q08O6g/69rwjHwvxcLeH0lJaqHI5q9u-rBKPR5GtovVHlllTj5HuhRTXZc9US-fXkPAycZesNkSa9X6zj7WPMr194hFgvo6tbg9ZujfvRI6uZ9OX7bklR2HV4deOtanvPLDvZiG17KfBjU7pwG-PsKDa0PmawK5tQpAOmJEKAG3vgrWR5FY4Qp0xP0OZt6CN3RMN7lE/dvauytYOSAMI3NIzUrri2dEY95R5C1EPreuZW_NNBBc),SP Curr Tower Crane Top Slewing C41 Operator 3 40.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/dUNvNdNdiFb_jEIelDzeDA/vkAC6j6s5Y-kd_XJcooROnxL01Z7LLmIIuzC5xzqEHOq1HhQavQsLqVdDpg5eteeFgBI5p-0ZMQgss3udtJ4-Tkr8fSKkp3Tp31xKD196c2W8elrbWQwtN2BZ1JU6cTSHwzs3eKs6kLTC-mgE6bbBh14l9xg4lU7r91VNfAegNMM1cR4G27a1wXVMl-Hx-bI/LLMzEgJzXfNxB-hV-EEXXzIwL8rywQmNka3I5540KAE)"
SP-221112,Tractor Drawn Chain Flail Debarker Machine Operator,3,25,"SP Doc Tracto Drawn Chain Flail Debarker Mach Operator.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/n76517O72do3ikg44L3CEg/Ep7JCJ1nKctFbEmeEUwF2D9yTEWuEcGY2YE8tHzYUvdqB15xRe2a-3j7F61a6tNE_-Au5GT_fTAAIDdR-BdIv3Xe5r-1G32Em0JMARJ5BxgFBvS1W18pItZ-gcp40n4MB0kRtu3y3XeJTd8Ad0bMKbDo0MPBr89PO3gJESAJA5KTjDme-j_TuZfKZ3_qa5iA-4YNmrnZwhc_RPQSX9v0gA/9JD4yV1hoqnEiUspyusmtTnYRzg9XXk0JU2NlDqnnzY),SP Curr Tractor Drawn Chain Flail Debarker Mach Op 3 25.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/pip6TxTjzuc_PludQIcOcQ/JoUpB98sGv3cqkqAHL5ZlNi6FR6YXAFmVkF1s4lPyQgiYZzQbl_JnlwOjbH9FPjMzRk_x-yLdcWGPe6cMaL43mLb_bkCMcVx8JKZLKObCmFJ5B-lQ0wArnoKOqaNJH0WiOpl3l9a68Wl5Mckp46J1ANus6u8FNeaDNpwv7bAPFgGONgUJGFj-V66K6vG0hsCRYuaoObJqnjdj2nGH6Z6Uw/eWe-jf6qxIfP4XO2sRwz0yIxGMieaTTAXWMhJ6GvziA)"
SP-221113,Tractor Drawn Chipper Machine Operator,3,25,"SP Doc Tractor Drawn Chipper Machine Operator 3 25.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/GfMRkeFPAvf-qHS2OCXYzg/-po1Q8zHmxeHf2ZAL9qn9wec3zEmZ42UfAUV6fqo6Fz3BAhzckkS8mrG7CwZXgkRakE7IE7NtOmjx2LXPRtVSgEBZILpLxaOxHtT4E5POOCKmzyzfRAXDH4HWsWqPam8XIL4aUAM37FwKYGzWIZkKObW2uyvir2lITWZN9wgRoQXXOhGgVjt2M82DlSHGo-VXMNhtL_gB9EAXexZGYZyqg/odhpIWKr38cv4tJfpmHG9uPLS9K-GxyQ-2nUWewZ21Q),SP Curr Tractor Drawn Chipper Machine Operator 3 25.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/1daPKtFwvuPDftzB6HnwKg/FQmN4URHRptn8mriJ-kAlt4RmjpHjhh0ghzQzy3_s8ivrhHG3ucapisGsn2CBULTcI9rhTNlrN5JCz2Ris1CP2XExufTFNjlPCLclDWapfZK7zzUQIn-lsRE0vdMN6vxb9fJLiuFZ71DnXj0ZgXCHH8BT5f8vpY9gGpKja8pd4luLf60w4JOvgGrHwwXMX0veG0ZBYtiYbiKkPVyK17R3Q/Y3luTvRhtPsRVqywyuurPXlUMJ9NWJ-DjUBNBJ6qQdA)"
SP-221116,Tractor Drawn Timber Trailer with Crane Machine Operator,3,25,"SP Doc TractorDrawn Timber Trailer with Crane Machine Operator 3 25.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/9P8JyIpSGjXzed09roQVBQ/u3TWJoUZCYa0vlTDjnD8dG9UD5HaFZP9-IlO5VMoAAOgOrZCgO8Cci9AQMPIaYM2Dpd234-bjw0cudGFYIwgXqwTPFYp4sI2hZ6HMmOBrCK3RWUA79KgqFgYtHitGQRlSM-JYd8ByCA8CJwrmIT7_SFB5028Y9U0a1PLFMs1syaGFHmXLkUurrFKhbAICG5GquE-xj6FtxJMdcc-CvMCOxMS_bbl0dcE9fv9ur-6R2o/7Fk9zrrboKwPnWyGr26x2Mc9nLyAAojLNOVESoLJipc),SP Curr TractorDrawn Timbner Trailer with Crane Machine Op 3 25.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/ZWtKzbrKD-DdMCWBwCiEwQ/VI4bx9Bu3vEfGeJ77kXM3yygK1zkhATgrfcGf5CxSaCfHv6uPqKH3t-3pErRHjS-e0VUbThbmEO7xgJ6bCTYV2u9gjMAylKPw3RH512UJ2SNcmtByUdJXm0iPeh9nncltpOAVfCXFBRyer_Y7on8d2-F4n-2wsiKdCfNTg1B9PNR86Pi7MPtjpskIELmS2k6A3Lzg76c0XNVJ-7bUmrKUQ/iJCdFg8hV3vdjds8zCX5IRQkxvNcKBAAgNEkGYQZg5w)"
SP-211037,Truck Mounted Crane Operator C32,3,42,"SP Doc Truck Mounted Crane C 32 Operator 3 42.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/99w8wjo2qePR2_WXX-AKMQ/i4PlXeE99aYbE5bafmasrdZrBqcOAAY8ocrXgEwWHTeZVwghrjta3HZE-D08PmDEiikW_IwVbAoIPay50Z2lgOV3HyPqa0WyInjOON0VTIgpTXHuWSFab0bpJ9RvG3bjK1lYJZd0DANhBvwx5zrQKArJVgQ3NY_IM9Xh0qG2YyXMRuLxaIkSUGdP_ebMv6nQ/umwV3nBmw5A4wGqq8lmHjYDWyh40Pi5oqM0BOW_MlBw),SP Curr Truck Mounted Crane C32 Operator 3 42.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/u2R_hvV5PrQzOV6Cc0aYgA/X2pms8bvnqf8vH4Ks8n9OvMeJgKuCn2CdeNHXS1M9mNWV1EWLqnFUSEQzeFCdr0Nyi5I8EoEzJFh-SR0o78UwnQcjXkNxi_EpnGDHBe4Xn-hpGUSGdoTCfW2x-Wkci7OTZP_8YGuvQEluRMk8x91QCQdeXLNlpMgdt6AsTFw76FSAXEoHGKQTlzZVMF3_xW7/eR8-5n5hQ5a7qplQsawTbzIUbqRUqYcFTKqBu7s_8eA)"
SP-250303,Turbine Fitter (Steam and Gas),5,42,"SP Doc Turbine Fitter (Steam and Gas) 5 42.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/LQwIozMxciF-S3-sThFUgA/yvOHWxi3qwVJOcbBStS6CQOZJJXz5wYbcoYynBEatGryZ7gmygsTYqkGlKY9Us2IDHlQhvSWRUVg3cBTr1ysPW6zeFHpthaFNWs9-KDGg8jTfXn8EvXlG8uRfBZLWfv6SvEYw16ht-cg3mjT0IsizB7vpE5FT5x6KKC3fbBLXps6-nekH8A-6GidSOFkhfth/o7gAu5mhYJUqInTnHld-GwBXP9FzN9Ox7U_lf1agOVo),SP Curr Turbine Fitter (Steam and Gas) 5 42.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/xQOIsW36UGS1C2DHSeNOvw/GZir8mGPA-LONf-pSbwsBpqXiwzJSsznILpV1PIxI1e1H7eRtQB_sSYihbl3yNDQpEDcJObg38RCmeq2gLU9ZyIyb80dBXRm_USplla-XyynweACYlL_mO4x9oNaHe12EuoWG6LEnfrhBA6qsScvokNK7Q8AlbyF9EsSffk3V_k1XTmOzQuetDXz3I7Z3Y7h/Eoa1ZwnpTbFNhGweWpuO68j6wMWSYNkIPzzvw4-tkmM)"
SP-221123,Underground Coal Safe Declarer,2,12,"SP Doc Underground Coal Safe Declarer 2 12.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/xB_AKkNLxkDopDL0aRlYcQ/NjtBrsZZMBp9EqoNTzVc3_EJC122o6JQk771sQImmM2JidY5Qvlb5YupEdQDSDI1HqLx5vzFayzm2pHB88t0D3aI_SZg5-sh1WHRe4QZBlGLIs4KLuSjrArqEfnjmnKjZdG-bU6oeBDi8YGqfzltPYB9Ly0dmPN7EDu4whCgKi7D121oydxsNsNeIY7c4XgK/e9V6h4R1Z6Zh4HXn1wfAbkbxUd-tY_2rEo-dc3Kc3ak),SP Curr. Underground Coal Safe Declarer 2 12.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/J1JAyanZ1Z0kKSkrU-YLqw/eTUc9xOewylmji9WStr7Wn6GE8TlxQcgUCfjz2HDpZH0OmiRLL7b7ftDb1xA_q72SqrFKjHABcfddkwCDR_EJm-OhdjEV3QYdU3zeaMNm7xNvPTjbZaRRORiOB78d4hR67ox97cSVv3iwMZ16Ls8dBqPx9z1JdeliXxVFpjHBScfmR7uCrTYTx5S2NoQo3EF/qcOTjyzXRMqa5fAHusK9cx_AggV4YRF-V3vE0eiC6bE)"
SP-221119,Underground Hardrock Blasting Assistant,2,20,"SP Doc Underground Hardrock Blasting Assistant 2 20.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/5YnRshW_VjXV1agxaR35DQ/-aBJj6kbg78PXwyIPrFat5C_ie6-HjVtpRUIJzkdA5Zl_WCya-lxn3OtYAV-8KFlfG-kiiCHD2d6o-Ni9e8nTLbziPJukGGJ5MoOuVRIXEGbe-0VoBAn4-o0KxZiI9fQojWb_zFnyk7jwKZnkpqlHY2Jfzm3x-k8TKOPo7Zfbr5IflppwFBphakJlVxzrx5jvYqSva9bYJsVQXpVPJhIyQ/U5ww9qdOt11gLpk3gDC-qUp5f4VTYf0iEOLtu1RvZEU),SP Curr Underground Hardrock Blasting Assistant  2 20.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/r82LWlAdjVfSpXKZJAGcFA/9D4Oe57PVJNGi0jqdLlK8_2cGmgci2Nzx3-4RLXr2kmg8s9f3R9NYiaPiRAHL7_fjHI9WPRKApxjI_tomuAn8U9mESfl9HNBnXOL1NdstYDAhJtoRa2S7Q4N3t3_oQtv2LoMrAEAcz_1j3hU7ZrUAVAzl3yHfPKqmIrjf0tiknIZaZ_VFj1d8Zs5idXgVLUt4yKK_g_w4s2eHwraVsnWVg/H6Gp4f0C53d_4fzms6R4q_Mekg1pcvf2w8Pmqc-K2kk)"
SP-220315,VNA Lift Truck Driver F13,3,20,"SP Doc VNA Lift Truck F13 Driver 3 20.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/RbH6DC_EPAgrLrKi7B2WQQ/pAGFmnAemAvz4pC3r48yCgcMGQb6xH0lDueoZ4AQTzRTyClIT1gagj4h223xNphJRE9Bdqy6UoF1gVvJ8UX7CWGRN_2Egz-pUg1hrKbHEHKEPHnTWC9YHi6AdSoZEkwwOkO09R8JMvQMd9zoMqOJoFDW1XTP7Aoo7TAcBnZu4L8/3MeQiK6hYAtBDkpqNyOBeo_e4y7nHd3pXUfHffI1dwI),SP Curr VNA Lift Truck F13 Driver 3 20.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/tbOoIF78tL9Ojt91Dv4JGw/upllejAj7IKWoYUIUOJ2JYd79BRtcQPEgTj79I7697_WQ3UinK1oeXXALELWNu5aga6ThDDDw17ulNUzgMxXL77E_yLjY1yLKDwHyTPTXFuhTsOeQ2sUKHsk2jMb62EMSRV-TPV6HjrhL3FzkLTEMvwqw46CZZycojsSqWBi33o/aAk-jctOOAl06qC48rTqtb0ra4devqcXqI01pAaeWsc)"
SP-220316,VNA Lift Truck Driver F14,3,20,"SP Doc VNA Lift Truck F14 Driver 3 20.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/QfGZpSVTOdq5wt47BvetWQ/KkXgHu4R0TD6XzaKrHkaQItPvpewFP1_hECg1gvnhCQDO4SK3I_z-GIadfjYsV_oU71ANOSQpLvkgR0OwWVJRRdBgfz-70Y_WnZvcy7WRcHdY1W5WBtuEuKc2C5T6jp09O9DCw_Oxz3s1s0G9Gs2kIKUQz_mQO6ELvnfPTXOUMo/n5QmSiumkdBrjWvnOmWH4EEd_ASWPTtpnCZamKfZKrw),SP Curr VNA Lift Truck F14 Driver 3 20.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/hq9XkdfG3yB4pNN0Ux3JBA/sX63reyHunB21XXZFUBEfii2Rvuk-4FDlcbe1U_teddZ-xQ8w4jiKmEHnoEAc8Oo53bfpH7rFrC9q0MoaKPOBq02BCViJ0Bgf7BU-Mbt0zT5dVwtsNiWSYTcqKobLid04k1aJi3klFF0k9yKZnIhlxdmE34SKIX83X70tJAf5-A/HNEwgzwQpxxoBRFR6zR1lmytPTu93VfKmnmFUBvfcew)"
SP-211038,Wall Mounted Jib Crane Operator C58,3,29,"SP Doc Wall Mounted Jib Crane C58 Operator 3 29.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/aFeIFcsulDsRVI89SIXP2A/dxQxte-oO9M48kVTgLw5UFMqvd_mBnkTlcTXNvr0cRNmSVqmPRoETcs1_OBhYqbseBsK_dAkacf5O9jgRIiKNmcnK0IaaUQGGl5VNPTM162OErj7ZH_H7Bx0siH86ngb-HW50MV-PMqAUSXzZS-1l62BIJIQEbYMNd5hAZCPUDEvb78UO8e-DKNZqFZc-TEA/DDGR3pmM9hqBBboBOAIf5xK_tFGr3dpmjngdGB53REE),SP Curr Wall Mounted Jib Crane C58 Operator 3 29.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/sjHErvI1TxrghJeS8j19kQ/s2ewKcozh_dRpVCiSub2EgrSO-66CrB5wff-spKnwsFLrkoe49zfvIgc0Ye9pByk5_8VKclp98POqKi8alXkmNTn47_OlGv_BNEZA0ncTBRmlFFsBsW4k37PATF9wszI24wN1KjQvb3qPiehMongRtriMTFnz8U9hzW3bHvrPkI1drlOLJUv4SSBwFHw4FbZ/sk4V8B9gcqKBj_yJDwR7jf7yy8MHOlCUZU5xASASBXU)"
SP-250111,Water Reticulation Plant Operator,2,24,"SP Doc Water Reticulation Plant Operator 2 24.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/4A9Pie1kYTJQKW804Wu5Dg/JEPpGjMJ3zyMwDSlVBWCybyUUWy860hg8bFIrzwkoI-wrSfavzV5DvGVWDZOTs6svRTZBd0lo8Pn42CyGOaPpYgMdetu38lNnL7SABtJfx7KALunJkVcK8IOkSnNWbBnyAI5IveWt6Z2GwFpNO7N81ggY7kdQoTLWMmSxcCKXKmeqnYBqKtUO1EKgqy_ufbErD6M5dIxLs3v2DjwaI_0mQ/NNpJ8YWl9dGQu8LJZbds9x7FF7-5uRp9R1X6GAiBppo),SP Curr Water Reticulation Plant Operator 2 24.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/n50N4mnudM3rsor8X_OkUg/jh8-BTq2mNGuZ6RfWmDI_0uxItTWmKJdBEObe4J9yUGmHnMyw7XRmB0CvlDcEpxQMxYQ0ZIvG8NpCSXIIWp9n9iswu2cniLe2wkGeRyQADVWuar7gVEYH9jx4Jy4v8RUNAA-8KB71M_FyTFe-fit_LfaC2ykx2jtSY3WBpXZRqfl-IB670Mjb8nTh0vdThqwt9VVXrsIIcaWZ9CL07YgiA/I8mCysBtfMqxjzGXDrbtmToqrcbNVEc_NkqPYnGao2A)"
SP-211039,Wharf Side (Rail-mounted) Crane Operator C47,3,40,"SP Doc Wharf Side Crane (Rail Mounted) C47 Operator 3 40.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/7cDiUq3TUlqr7nSK96r6rA/hUOsYBPGEKXJShMqS_Ve_EY6Q2aA-h3UQO1ihGgqtNZ8yMjQ4tvX0vDFR9wb3qhygQoxdolKvoR7ns3zEWFFLj90EM-suFtIVef2tx41az_vTnjRPPIth_1fMoXL_5F-CUab2p6br_uh9_i1PhXxK_zaCwq31BFkYPlSU_Xq-F8dVUAdBIzGgniXHwKY77iU/xjGGzc9gpr0ciOuiwc7NtkzGXvpqw9J7dpfSEkwQcrU),SP Curr Wharf Side Crane (Rail mounted) C47 Operator 3 40.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/BKECZdwRnt8FdkuBr5HRxg/6ViwtQ8V4C3X_92RW4HLpQzzO4pCC08Em1b5Bck3fQ0Ttgzt_vVK54FLUQ1Zm_3JcqFHReJqOcF4wltryfVB4nAhmkVeqsayToJ-58LWRUYzslu3gboi6RaLmWrDgDQVc6rWfThowNZqZTK29x_qObdUN0f2WgEpvEnz6W4lj6B_S7pKWpFY0q5Bjrc_slHv/bGowU3HAl44rUjIB_A8CS2yycfogyhtYYjf3n3QZgf8)"
SP-211040,Wharf Side Jib Crane (Rubber tyred) C59 Operator,3,40,"SP Doc Wharf Side Jib Crane (Rubber tyred) C59 Op 3 40.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/WjGI8G1dPo0bwtioaho7kg/_FVlY_m8ygkKzOHkQsgyknws5SSmLb4KkRKWEY0JiJ_3LwRTULmpdzliE7SERPP6ZqYo7054noAXvQSesNwkmt7uz4DXn6enaDVqMoxqPa-0FFXcXwM6YGgHr1tbXQ4-L8PbY3AmsbKMR_aE74sB8QBubgeJeWX3ErCZDmKLrQwIER4pFLZJuQxyWABNdU-H/axGY5Lf8PEw5Rn8MsWiwqvZVcxycx6gLntJOjdLZi8c),SP Curr Wharf Side Jib Crane (Rubber tyred) C59 Op 3 40.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/ANkZoB9-wDCfGTNR7okOgQ/n3QEehJnTx_ztWhK85i5FmHl-jeCasR2qgy1vIzWadhKjFbLlQ_YYncNQPT_YCELTd__vlCJXwyZBJM93C_PxTpSlprZXLyf-lCm2tsvkcww0JSyl78nqPDEpF3ZQFNlNNU6xfl88oTcCEYlTOL6U1NaaDW7Fp46R_GO6xPRUwrBHEPD0mcRyuM28lmMynMw/zjvZ9-_l-3a0HGCbgoxOY-PmgSdixDByJxrqNPyaWPI)"
SP-191209,Wheel Balancer,2,36,"SP Doc Wheel Balancer 2 36.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/QbJ0Xn8NbKlupFAFv00CPw/d0MqiUxt2LbXnlozC8F_4bl_wbSktJI_FvIlfr49G7Pne4PZFKsE8FklK6KKcWYTIKmfhZ829_ImfXi0jPT85GhX9MRnDsE0QdlfiOhl48TQs56rtuN6-7YD5-ls2IbGSKRQQOsc6PGhrk-d-xkxthsqXhZgnHKInfYftJNERuI/aAWAWiJeI1FcZQw4upod5WsYq0hkPXgX77AEqarOkpc),Curr Doc Wheel Balancer 2 36.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/c1r3BD_6jWY73VHpdJLEaQ/hRoYfyiCvidXE9ouO8OnWgghxBCUXX_q35VxM75SKMAfcIqJbbC9LaO89P76ybTjY1VpszpyCbn2o1NZIfMYlvg3SP3rzFzCny63OhYKeZDMke6oCyTYI57VNJJCc91qna5XVB5ZPRiBsMvCrsW5YXI4rBtN35eEzLb1xOL6IMs/fwaUAgY6FZQ5H_uAwFCc7qvkybb6kCoSfFE43tedyE0)"
SP-201201,Workplace Preparation,2,30,SP Doc Workplace Preparation 2 30 vers1.2.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/bmGq5WaNPJ_ihsYmt44viw/KNZGiQyjyuHNDCTgg40S5WT118by-HDDJcB0-aDHD2zdMQU8JF26RDVZp9ryfBmbDNthqs7BSK1q7l_ljs_WRQ1JepEsSuqbFVQ_zUr37sAEZnVGofnAnOn828tjidN_XD5w0CePd4f37dFqTtYH5R2--kTG8pgTFV7Ul_SIxgDMirB2d0sBR4hkm9s2IlN2/y0MBVbW4Fsb5-OExKwKV8Gmw_8udFCA-MPwb9_mLhQE)
